model,function,file,source_characters,llvm_characters,representation_size,dependency_count,json_valid,request_success,latency_seconds,retry_count,prompt_tokens,output_tokens,total_tokens,keyword_count,concept_count,summary_length,purpose_length,behavior_length,source_code,ast,llvm,cfg,call_graph,purpose_complete,behavior_complete,summary_complete,inputs_complete,outputs_complete,side_effects_complete,dependencies_complete,concepts_complete,keywords_complete,algorithm_complete,complexity_complete,human_accuracy,human_relevance,human_faithfulness,human_usefulness,function_type,complexity_category,graph_complexity
smollm2-1.7b-instruct,include/inline_functions.h::countBits::9,enhanced_smollm2-1.7b-instruct.json,203,771206,771409,0,True,True,2.395,0,3523,170,3693,0,0,204,44,91,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::bsf::31,enhanced_smollm2-1.7b-instruct.json,87,771206,771293,0,True,True,2.871,0,3501,203,3704,0,0,152,159,130,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::pop_lsb::36,enhanced_smollm2-1.7b-instruct.json,94,771206,771300,0,True,True,2.353,0,3533,168,3701,1,0,59,59,148,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::shiftLeft::43,enhanced_smollm2-1.7b-instruct.json,68,771206,771274,0,True,True,3.036,0,3378,234,3612,0,0,270,61,231,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::shiftRight::47,enhanced_smollm2-1.7b-instruct.json,69,771206,771275,0,True,True,2.247,0,3378,166,3544,0,0,63,63,148,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::getBishopAttacks::52,enhanced_smollm2-1.7b-instruct.json,313,771206,771519,0,True,True,2.934,0,3815,214,4029,0,0,216,57,117,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::getBishopXrayAttacks::60,enhanced_smollm2-1.7b-instruct.json,246,771206,771452,0,True,True,2.996,0,3740,221,3961,0,0,99,99,271,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::getRookAttacks::66,enhanced_smollm2-1.7b-instruct.json,303,771206,771509,0,True,True,3.087,0,3821,225,4046,0,0,206,55,140,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::getRookXrayAttacks::74,enhanced_smollm2-1.7b-instruct.json,240,771206,771446,0,True,True,2.605,0,3740,186,3926,0,0,139,55,146,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/inline_functions.h::getQueenAttacks::80,enhanced_smollm2-1.7b-instruct.json,537,771206,771743,0,True,True,2.884,0,3964,205,4169,0,0,329,73,113,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/move.h::Move::Move::27,enhanced_smollm2-1.7b-instruct.json,24,771206,771230,0,True,True,1.892,0,3234,134,3368,2,0,148,4,46,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/move.h::Move::Move::29,enhanced_smollm2-1.7b-instruct.json,35,771206,771241,0,True,True,2.271,0,3300,166,3466,1,0,191,4,75,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/move.h::Move::Move::31,enhanced_smollm2-1.7b-instruct.json,120,771206,771326,0,True,True,2.25,0,3450,162,3612,0,0,167,4,95,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/move.h::Move::Move::35,enhanced_smollm2-1.7b-instruct.json,158,771206,771364,0,True,True,1.822,0,3566,121,3687,0,0,55,16,64,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,include/types.h::operator~::11,enhanced_smollm2-1.7b-instruct.json,64,771206,771270,0,True,True,2.778,0,3344,209,3553,2,2,133,31,85,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/types.h::make_piece::22,enhanced_smollm2-1.7b-instruct.json,84,771206,771290,0,True,True,2.939,0,3437,223,3660,0,0,191,49,234,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/types.h::pieceType::31,enhanced_smollm2-1.7b-instruct.json,55,771206,771261,0,True,True,2.04,0,3318,146,3464,0,0,66,43,123,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/types.h::color::32,enhanced_smollm2-1.7b-instruct.json,51,771206,771257,0,True,True,2.026,0,3313,145,3458,0,0,117,20,53,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/types.h::UndoInfo::UndoInfo::41,enhanced_smollm2-1.7b-instruct.json,77,771206,771283,0,True,True,2.555,0,3307,193,3500,3,0,201,35,117,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,include/types.h::UndoInfo::UndoInfo::44,enhanced_smollm2-1.7b-instruct.json,102,771206,771308,0,True,True,2.482,0,3367,185,3552,2,2,148,16,47,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::resetGameVariables::26,enhanced_smollm2-1.7b-instruct.json,76,2478009,2478085,0,True,True,3.231,0,3404,251,3655,2,2,297,26,131,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handleUci::31,enhanced_smollm2-1.7b-instruct.json,1662,2478009,2479671,0,True,True,3.105,0,4489,208,4697,2,2,89,191,162,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handleOption::66,enhanced_smollm2-1.7b-instruct.json,1512,2478009,2479521,0,True,True,2.666,0,4556,170,4726,2,2,179,39,95,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handleOption::103,enhanced_smollm2-1.7b-instruct.json,418,2478009,2478427,0,True,True,2.504,0,3963,169,4132,2,0,59,36,245,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handleIsReady::118,enhanced_smollm2-1.7b-instruct.json,62,2478009,2478071,0,True,True,1.792,0,3378,123,3501,2,0,44,48,56,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handlePosition::122,enhanced_smollm2-1.7b-instruct.json,2489,2478009,2480498,0,True,True,3.821,0,4522,268,4790,4,4,312,196,239,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::handleGo::194,enhanced_smollm2-1.7b-instruct.json,1703,2478009,2479712,0,True,True,2.647,0,4391,173,4564,2,3,191,44,118,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::cleanUp::233,enhanced_smollm2-1.7b-instruct.json,91,2478009,2478100,0,True,True,2.885,0,3480,217,3697,2,2,270,50,99,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/UCI.cpp::UCI::238,enhanced_smollm2-1.7b-instruct.json,1945,2478009,2479954,0,True,True,3.481,0,4458,242,4700,4,2,188,182,134,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/board.cpp::charToPiece::24,enhanced_smollm2-1.7b-instruct.json,760,641627,642387,0,True,True,2.21,0,4369,136,4505,0,0,69,69,81,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::generateHashKey::26,enhanced_smollm2-1.7b-instruct.json,655,169878,170533,0,True,True,4.133,0,4260,297,4557,3,5,327,171,259,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::initTranspositionTable::48,enhanced_smollm2-1.7b-instruct.json,571,169878,170449,0,True,True,2.944,0,4092,205,4297,1,1,198,44,108,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::clearTranspositionTable::67,enhanced_smollm2-1.7b-instruct.json,546,169878,170424,0,True,True,2.4,0,4079,160,4239,0,0,96,52,69,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::probeHash::81,enhanced_smollm2-1.7b-instruct.json,1424,169878,171302,0,True,True,3.427,0,4571,232,4803,0,0,251,52,228,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::recordHash::114,enhanced_smollm2-1.7b-instruct.json,723,169878,170601,0,True,True,4.102,0,4256,296,4552,7,1,271,166,266,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/hashtable.cpp::checkHashOccupancy::132,enhanced_smollm2-1.7b-instruct.json,323,169878,170201,0,True,True,2.883,0,3966,204,4170,2,2,126,34,76,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::maskPawnAttacks::123,enhanced_smollm2-1.7b-instruct.json,439,452444,452883,0,True,True,3.45,0,4323,239,4562,0,0,206,214,337,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::maskKnightMoves::142,enhanced_smollm2-1.7b-instruct.json,530,452444,452974,0,True,True,2.827,0,4417,186,4603,0,0,282,95,101,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::maskKingMoves::162,enhanced_smollm2-1.7b-instruct.json,376,452444,452820,0,True,True,3.088,0,4265,210,4475,0,0,171,52,221,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::maskBishopMoves::182,enhanced_smollm2-1.7b-instruct.json,725,452444,453169,0,True,True,4.327,0,4512,303,4815,1,1,241,52,109,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::maskRookMoves::198,enhanced_smollm2-1.7b-instruct.json,582,452444,453026,0,True,True,3.548,0,4349,245,4594,0,0,359,170,228,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::bishopAttacksOnTheFly::213,enhanced_smollm2-1.7b-instruct.json,1038,452444,453482,0,True,True,2.78,0,4752,172,4924,0,0,132,77,148,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::rookAttacksOnTheFly::241,enhanced_smollm2-1.7b-instruct.json,1020,452444,453464,0,True,True,2.656,0,4616,163,4779,0,0,176,33,72,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::setOccupancies::269,enhanced_smollm2-1.7b-instruct.json,290,452444,452734,0,True,True,3.175,0,4112,222,4334,1,1,50,50,222,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::initLeaperPiecesAttacks::282,enhanced_smollm2-1.7b-instruct.json,432,452444,452876,0,True,True,3.046,0,4144,211,4355,0,3,167,51,138,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::initSliderAttacks::291,enhanced_smollm2-1.7b-instruct.json,1312,452444,453756,0,True,True,3.155,0,4488,212,4700,0,0,269,64,209,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::initRandomKeys::322,enhanced_smollm2-1.7b-instruct.json,525,452444,452969,0,True,True,2.639,0,4291,173,4464,0,0,173,55,117,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::setFileAndRankMask::341,enhanced_smollm2-1.7b-instruct.json,521,452444,452965,0,True,True,2.455,0,4361,156,4517,0,0,171,18,53,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::initEvaluationMasks::358,enhanced_smollm2-1.7b-instruct.json,1243,452444,453687,0,True,True,4.212,0,4567,294,4861,3,4,236,51,245,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::diagonal_of::394,enhanced_smollm2-1.7b-instruct.json,73,452444,452517,0,True,True,2.046,0,3583,139,3722,0,0,92,36,74,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::anti_diagonal_of::397,enhanced_smollm2-1.7b-instruct.json,75,452444,452519,0,True,True,2.37,0,3574,171,3745,0,0,103,46,174,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::initialiseSquaresBetween::400,enhanced_smollm2-1.7b-instruct.json,713,452444,453157,0,True,True,2.096,0,4443,128,4571,0,0,68,48,83,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/init.cpp::initialiseLine::416,enhanced_smollm2-1.7b-instruct.json,570,452444,453014,0,True,True,3.69,0,4407,257,4664,3,3,189,40,136,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/init.cpp::initAll::428,enhanced_smollm2-1.7b-instruct.json,365,452444,452809,0,True,True,3.615,0,3982,264,4246,1,0,276,62,175,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/main.cpp::main::10,enhanced_smollm2-1.7b-instruct.json,1172,393717,394889,0,True,True,3.506,0,4127,250,4377,4,4,202,29,278,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/misc.cpp::printBitBoard::27,enhanced_smollm2-1.7b-instruct.json,446,860763,861209,0,True,True,3.64,0,4174,259,4433,2,2,232,47,184,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::printMove::81,enhanced_smollm2-1.7b-instruct.json,296,860763,861059,0,True,True,2.142,0,3845,145,3990,0,0,106,27,106,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::algebraicNotation::88,enhanced_smollm2-1.7b-instruct.json,224,860763,860987,0,True,True,2.652,0,3546,194,3740,0,0,79,46,325,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::getStringFlags::97,enhanced_smollm2-1.7b-instruct.json,721,860763,861484,0,True,True,2.662,0,4161,180,4341,0,0,61,61,243,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::printMovesList::122,enhanced_smollm2-1.7b-instruct.json,503,860763,861266,0,True,True,2.398,0,4007,162,4169,0,0,44,44,75,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::parseMove::135,enhanced_smollm2-1.7b-instruct.json,1169,860763,861932,0,True,True,2.714,0,4273,181,4454,0,0,62,62,189,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/misc.cpp::split::164,enhanced_smollm2-1.7b-instruct.json,237,860763,861000,0,True,True,2.393,0,3584,171,3755,0,0,78,43,205,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/eval/evaluation.cpp::flip::17,enhanced_smollm2-1.7b-instruct.json,57,0,57,0,True,True,1.762,0,779,175,954,3,0,158,65,72,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/eval/evaluation.cpp::init_tables::22,enhanced_smollm2-1.7b-instruct.json,369,0,369,0,True,True,2.137,0,1378,211,1589,4,3,295,63,137,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/eval/evaluation.cpp::evaluate::35,enhanced_smollm2-1.7b-instruct.json,6178,0,6178,0,True,True,2.334,0,3100,183,3283,0,0,205,49,109,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Simple,Leaf
smollm2-1.7b-instruct,src/logger/logger.cpp::getExecutableDirectory::16,enhanced_smollm2-1.7b-instruct.json,902,596082,596984,0,True,True,3.316,0,3753,249,4002,2,0,257,40,87,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/logger/logger.cpp::isLoggingEnabled::46,enhanced_smollm2-1.7b-instruct.json,235,596082,596317,0,True,True,1.892,0,3237,136,3373,2,0,126,29,95,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/logger/logger.h::Logger::Logger::40,enhanced_smollm2-1.7b-instruct.json,921,2478009,2478930,0,True,True,2.696,0,4087,188,4275,1,0,114,55,308,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/movegen/movegen.h::addMove::12,enhanced_smollm2-1.7b-instruct.json,131,771206,771337,0,True,True,2.699,0,3450,202,3652,0,0,182,54,107,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,,,,,Method,Complex,Leaf
smollm2-1.7b-instruct,src/search/search.cpp::initSearchTables::54,enhanced_smollm2-1.7b-instruct.json,337,716850,717187,0,True,True,2.956,0,4094,209,4303,3,2,175,49,113,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,,,,,Method,Moderate,Leaf
smollm2-1.7b-instruct,src/search/see.cpp::see::14,enhanced_smollm2-1.7b-instruct.json,3874,160789,164663,0,True,True,4.064,0,5720,241,5961,1,0,202,47,139,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,,,,,Method,Simple,Leaf
